INCA ID,Dimensions Researcher ID,Additional Researcher DIM ID to combine,Additional Researcher DIM ID to combine 2,prenom_port,nom_port,URL 1,URL 2,URL 3
inca_510,ur.0705756272.89,,,Jean-Paul,FERMAND,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0705756272.89,,
inca_511,ur.01370066150.89,,,Gwenaël,FERRON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01370066150.89,,
inca_512,ur.01074575435.48,,,Béatrice,FERVERS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01074575435.48,,
inca_513,ur.01231326746.75,ur.01107736467.58,,Thierry,FEST,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01231326746.75,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01107736467.58,
inca_515,ur.01113060750.94,,,Jean,FEUILLARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01113060750.94,,
inca_519,ur.0616165260.56,,,Dominique,FIGARELLA-BRANGER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0616165260.56,,
inca_520,ur.0627371114.65,ur.01037436344.24,,Odile,FILHOL-COCHET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0627371114.65,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01037436344.24,
inca_521,ur.01126215572.37,,,Thomas,FILLERON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01126215572.37,,
inca_522,ur.01357415265.30,,,Daniel,FISHER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01357415265.30,,
inca_523,ur.01126535135.46,ur.015145550147.28,,Karim,FIZAZI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01126535135.46,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.015145550147.28,
inca_527,ur.0740771017.44,,,Cécile,FLAHAULT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0740771017.44,,
inca_528,ur.0651426070.32,,,Aude,FLECHON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0651426070.32,,
inca_529,ur.01371466225.81,ur.01300616644.50,,Michaela,FONTENAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01371466225.81,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01300616644.50,
inca_532,ur.0605247411.28,,,Nicolas,FORAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0605247411.28,,
inca_536,ur.0110760034.19,,,Pierre,FORMSTECHER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0110760034.19,,
inca_537,ur.01221263571.27,,,Thierry,FORNE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01221263571.27,,
inca_538,ur.01146605373.93,,,Pierre,FOURNEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01146605373.93,,
inca_539,ur.0745157552.70,,,Alain,FOURQUET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0745157552.70,,
inca_541,ur.01175554555.72,,,Didier,FRADELIZI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01175554555.72,,
inca_542,ur.01074225776.01,ur.01204666360.03,,Silvia,FRANCESCHI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01074225776.01,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01204666360.03,
inca_543,ur.0643336171.47,,,Didier,FRAPPAZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0643336171.47,,
inca_544,ur.01352525620.40,,,Thierry,FREBOURG,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01352525620.40,,
inca_545,ur.01353530140.10,,,Hervé,FRIDMAN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01353530140.10,,
inca_546,ur.01163616253.43,,,Vanessa,FRITZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01163616253.43,,
inca_547,ur.01101667531.56,,,Pierre,FUMOLEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01101667531.56,,
inca_548,ur.0767665436.83,,,Christian,GAIDDON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0767665436.83,,
inca_549,ur.0777427470.54,,,Pierre-Henri,GAILLARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0777427470.54,,
inca_550,ur.0677052351.05,,,Françoise,GALATEAU-SALLE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0677052351.05,,
inca_552,ur.013507660323.41,,,July,GALEANO ZEA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.013507660323.41,,
inca_553,ur.01304612651.19,,,Franck,GALLAND,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01304612651.19,,
inca_554,ur.0577430266.54,ur.012502547423.59,,Jean Paul,GALMICHE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0577430266.54,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012502547423.59,
inca_555,ur.01152705140.26,,,Jérôme,GALON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01152705140.26,,
inca_556,ur.0662421644.22,,,Erick,GAMELIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0662421644.22,,
inca_557,ur.01066731462.51,ur.012652700470.64,,Afshin,GANGI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01066731462.51,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012652700470.64,
inca_558,ur.01330250377.50,ur.015323777121.00,,Nathalie,GANNE-CARRIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01330250377.50,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.015323777121.00,
inca_559,ur.01230652720.21,,,Christiane,GARBAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01230652720.21,,
inca_560,ur.01336675620.40,,,Guillaume,GARCON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01336675620.40,,
inca_561,ur.01250435545.82,,,Isabelle,GARDIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01250435545.82,,
inca_562,ur.01063152643.47,,,Jérôme,GARIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01063152643.47,,
inca_563,ur.01004077315.59,,,Renaud,GARREL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01004077315.59,,
inca_565,ur.0607457626.34,,,Carmen,GARRIDO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0607457626.34,,
inca_567,ur.0601351305.92,,,Ignacio,GARRIDO STÖWHAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0601351305.92,,
inca_568,ur.0742262071.17,,,Yann,GAUDUEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0742262071.17,,
inca_569,ur.07457267437.89,ur.013651727537.25,ur.011004115237.67,Philippe,GAULARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.07457267437.89,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.013651727537.25,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.011004115237.67
inca_571,ur.012663335620.93,,,Nathalie,GAULT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012663335620.93,,
inca_572,ur.015555525626.32,,,Ludovic,GAUSSOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.015555525626.32,,
inca_573,ur.01033201263.62,,,Cécile,GAUTHIER-ROUVIERE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01033201263.62,,
inca_574,ur.01145431422.89,,,Mathilde,GAY-BELLILE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01145431422.89,,
inca_575,ur.0732507146.75,,,Birgit,GEOERGER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0732507146.75,,
inca_576,ur.01326403013.23,,,Elisabeth,GEORGES-LABOUESSE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01326403013.23,,
inca_577,ur.01055521174.17,,,Antoine,GESSAIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01055521174.17,,
inca_578,ur.0575401352.69,,,Hervé,GHESQUIERES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0575401352.69,,
inca_580,ur.01000543760.59,,,Nicolae,GHINEA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01000543760.59,,
inca_581,ur.01131561444.16,,,François,GHIRINGHELLI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01131561444.16,,
inca_584,ur.0711235725.61,,,Jacques,GHYSDAEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0711235725.61,,
inca_586,ur.011220323607.30,,,Guiseppina,GIGLIA-MARI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.011220323607.30,,
inca_587,ur.01326410754.88,,,Hélène,GILGENKRANTZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01326410754.88,,
inca_588,ur.0665313253.29,,,Eric,GILSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0665313253.29,,
inca_590,ur.01200211604.66,,,Christophe,GINESTIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01200211604.66,,
inca_592,ur.01071452145.89,,,Marc,GIOVANNINI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01071452145.89,,
inca_593,ur.0710341404.61,,,Jean-Philippe,GIRARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0710341404.61,,
inca_595,ur.01076263466.63,,,Dimitra,GKIKA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01076263466.63,,
inca_596,ur.01263067557.46,,,Nicolas,GLAICHENHAUS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01263067557.46,,
inca_597,ur.0620604712.70,,,Olivier,GLEHEN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0620604712.70,,
inca_598,ur.01252375415.47,,,Diane,GOERE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01252375415.47,,
inca_599,ur.01147270007.33,,,Marcel,GOLDBERG,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01147270007.33,,
inca_600,ur.01312536177.97,,,David,GOLDSCHNEIDER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01312536177.97,,
inca_601,ur.0716074436.58,,,François,GOLFIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0716074436.58,,
inca_602,ur.01346140515.96,,,Anthony,GONCALVES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01346140515.96,,
inca_605,ur.01207132734.02,,,Claire,GOUMARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01207132734.02,,
inca_606,ur.0752700370.34,,,Pascale,GRAMAIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0752700370.34,,
inca_607,ur.01172707633.78,ur.01003636260.06,,Florent,GRANGE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01172707633.78,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01003636260.06,
inca_609,ur.01000014525.40,,,Jacques,GRILL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01000014525.40,,
inca_611,ur.01117665126.45,,,Hinrich,GRONEMEYER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01117665126.45,,
inca_613,ur.01053121300.14,,,Pascale,GROSCLAUDE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01053121300.14,,
inca_615,ur.0663476726.95,,,Christophe,GROSSET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0663476726.95,,
inca_616,ur.01004442736.15,ur.01351651412.17,,Yves,GRUEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01004442736.15,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01351651412.17,
inca_617,ur.0750043301.69,,,Pascal,GUENEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0750043301.69,,
inca_621,ur.0630153156.73,,,Françoise,GUERAUD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0630153156.73,,
inca_622,ur.0665533352.07,,,Joël,GUIGAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0665533352.07,,
inca_623,ur.01237542645.75,,,Sébastien,GUIHARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01237542645.75,,
inca_624,ur.0766311767.93,,,François,GUILHOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0766311767.93,,
inca_625,ur.01306121172.59,,,Jean-Sébastien,GUILLAMO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01306121172.59,,
inca_626,ur.01204543033.26,,,Sandra,GUILMEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01204543033.26,,
inca_627,ur.0615346114.60,,,Lydia,GUITTET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0615346114.60,,
inca_629,ur.01252711623.00,,,Anne-Valerie,GUIZARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01252711623.00,,
inca_630,ur.01252205456.11,,,Maya,GUTIERREZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01252205456.11,,
inca_631,ur.01274715374.51,,,Jacques,GUYOTAT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01274715374.51,,
inca_632,ur.01211445730.15,,,François,HAAB,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01211445730.15,,
inca_633,ur.0622230622.06,,,René,HABERT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0622230622.06,,
inca_634,ur.0741136203.85,,,Jean  Louis,HABRAND,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0741136203.85,,
inca_635,ur.0743421423.73,,,Nadia,HADDY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0743421423.73,,
inca_637,ur.01137625400.49,,,Julien,HADOUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01137625400.49,,
inca_638,ur.0745740327.09,,,Ken,HAGUENOER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0745740327.09,,
inca_639,ur.01200052715.03,ur.01134023076.07,,Christine,HAIE-MEDER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01200052715.03,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01134023076.07,
inca_640,ur.01361206176.02,,,Pierre,HAINAUT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01361206176.02,,
inca_642,ur.01237774032.36,,,Janet,HALL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01237774032.36,,
inca_643,ur.01151315102.63,,,Ali,HAMICHE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01151315102.63,,
inca_644,ur.01355345644.55,,,Pascal,HAMMEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01355345644.55,,
inca_645,ur.0716244223.59,,,Laurent,HANNOUN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0716244223.59,,
inca_646,ur.01271540144.27,,,Jens,HASSERODT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01271540144.27,,
inca_648,ur.0576534023.74,ur.012235114514.75,,Xavier,HEBUTERNE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0576534023.74,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012235114514.75,
inca_649,ur.01042225430.77,,,Thierry,HEIDMANN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01042225430.77,,
inca_650,ur.0666026056.06,,,Dominique,HELLEY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0666026056.06,,
inca_651,ur.0620040143.24,ur.014210732515.49,ur.010226620247.19,Christophe,HENNEQUIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0620040143.24,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014210732515.49,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.010226620247.19
inca_652,ur.0717633753.30,,,Julien,HENRIET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0717633753.30,,
inca_653,ur.0733635712.97,,,Philippe,HENROT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0733635712.97,,
inca_654,ur.01343737617.09,ur.07412076724.29,,Olivier,HERMINE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01343737617.09,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.07412076724.29,
inca_658,ur.01234370505.29,,,Sylvie,HERMOUET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01234370505.29,,
inca_659,ur.01244717164.71,ur.014055162235.92,,Christian,HERVE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01244717164.71,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014055162235.92,
inca_660,ur.0652425301.90,,,Catherine,HILL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0652425301.90,,
inca_662,ur.01147173274.52,,,Patrick,HILLON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01147173274.52,,
inca_663,ur.01176400561.73,,,Pierre,HIRSCH,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01176400561.73,,
inca_664,ur.01002216435.08,,,Hélène,HOARAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01002216435.08,,
inca_666,ur.01037464140.35,,,Jean-Sébastien,HOFFMANN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01037464140.35,,
inca_667,ur.01200570232.18,,,Paul,HOFMAN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01200570232.18,,
inca_669,ur.01004024415.26,,,Marie-Anne,HOSPITAL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01004024415.26,,
inca_670,ur.0605271475.46,,,Nadine,HOUEDE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0605271475.46,,
inca_671,ur.01001022516.94,,,Gilles,HOUVENAEGHEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01001022516.94,,
inca_673,ur.01242323473.61,,,Anne-Odile,HUEBER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01242323473.61,,
inca_676,ur.01047111364.96,,,José,HUREAUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01047111364.96,,
inca_677,ur.0772462561.54,,,Norbert,IFRAH,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0772462561.54,,
inca_678,ur.01140527651.89,,,Richard,IGGO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01140527651.89,,
inca_679,ur.0652022220.57,,,Cathy,IGNACIMOUTTOU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0652022220.57,,
inca_680,ur.01353535604.56,,,Marius Ionut,ILIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01353535604.56,,
inca_682,ur.01044567753.53,,,Sébastien,INCERTI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01044567753.53,,
inca_683,ur.01367511037.42,,,Juan,IOVANNA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01367511037.42,,
inca_685,ur.01076406503.14,ur.01030657014.03,,Antoine,ITALIANO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01076406503.14,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01030657014.03,
inca_689,ur.0703470210.39,,,Raphaël,ITZYKSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0703470210.39,,
inca_691,ur.0720601642.15,,,Arnaud,JACCARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0720601642.15,,
inca_692,ur.0716125101.04,,,Nathalie,JACQUE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0716125101.04,,
inca_693,ur.0633430077.87,,,Jocelyne,JACQUEMIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0633430077.87,,
inca_694,ur.010605165414.91,,,Béatrice,JACQUES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.010605165414.91,,
inca_696,ur.01071616542.01,,,Eric,JADAUD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01071616542.01,,
inca_697,ur.01217412252.29,,,Laetitia,JAILLARDON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01217412252.29,,
inca_698,ur.01247673317.34,,,Eva,JAKAB TOTH,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01247673317.34,,
inca_699,ur.01317022406.35,,,Sébastien,JAN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01317022406.35,,
inca_700,ur.0577012270.46,,,Marc,JANIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0577012270.46,,
inca_701,ur.01320035771.46,,,Anne,JANIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01320035771.46,,
inca_702,ur.01221635160.39,,,François,JANOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01221635160.39,,
inca_703,ur.0665634525.30,,,Isabelle,JANOUEIX-LEROSEY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0665634525.30,,
inca_704,ur.01104117125.93,,,Fabrice,JARDIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01104117125.93,,
inca_705,ur.01233303031.30,,,Philippe,JAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01233303031.30,,
inca_706,ur.0770445157.58,,,Bernard,JEGOU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0770445157.58,,
inca_707,ur.0742052147.18,,,Mazda,JENAB,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0742052147.18,,
inca_708,ur.01054760143.33,,,Ludger,JOHANNES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01054760143.33,,
inca_709,ur.01130240530.48,ur.0760474236.50,ur.015237206217.88,Florence,JOLY-LOBBEDEZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01130240530.48,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0760474236.50,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.015237206217.88
inca_713,ur.0577061267.44,,,Nicolas,JONCKHEERE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0577061267.44,,
inca_714,ur.0764171107.02,,,Dominique,JOUBERT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0764171107.02,,
inca_715,ur.01363612377.78,,,Laurent,JOURNOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01363612377.78,,
inca_716,ur.01251713514.33,,,Jean-Louis,JOUVE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01251713514.33,,
inca_717,ur.0603014726.00,,,Claire,JULIAN-REYNIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0603014726.00,,
inca_719,ur.01325371314.54,,,Patricia,KANNOUCHE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01325371314.54,,
inca_721,ur.01206155445.74,,,Guy,KANTOR,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01206155445.74,,
inca_722,ur.01354074765.78,,,Raymond,KARKOUCHE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01354074765.78,,
inca_723,ur.01130427020.00,,,Mehdi,KAROUI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01130427020.00,,
